MatchID,RedAgent,BlueAgent,RedScore,BlueScore,Winner
2.02503280029222E+019,myHeuristic,myMCTSV2,0,12,myMCTSV2
2.02503280031188E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280033119E+019,myHeuristic,myMCTSV2,0,12,myMCTSV2
2.02503280035058E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280037027E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280038553E+019,myHeuristic,myMCTSV2,0,12,myMCTSV2
2.02503280040463E+019,myHeuristic,myMCTSV2,0,12,myMCTSV2
2.02503280042468E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280044491E+019,myHeuristic,myMCTSV2,0,0,DRAW
2.02503280046448E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280048336E+019,myHeuristic,myMCTSV2,0,15,myMCTSV2
2.02503280050318E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280052275E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.025032800542E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280056221E+019,myHeuristic,myMCTSV2,0,0,DRAW
2.02503280058218E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280100194E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280102187E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280104128E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280105254E+019,myHeuristic,myMCTSV2,18,0,myHeuristic
2.02503280107239E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280109238E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280111242E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280113208E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280115151E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280117069E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280119017E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280120587E+019,myHeuristic,myMCTSV2,0,7,myMCTSV2
2.02503280122539E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280124482E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280126204E+019,myHeuristic,myMCTSV2,12,0,myHeuristic
2.02503280128187E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280129172E+019,myHeuristic,myMCTSV2,12,0,myHeuristic
2.02503280131148E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280133084E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280135005E+019,myHeuristic,myMCTSV2,0,12,myMCTSV2
2.02503280136547E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280138528E+019,myHeuristic,myMCTSV2,0,7,myMCTSV2
2.02503280140475E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280142426E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280144417E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280146379E+019,myHeuristic,myMCTSV2,0,9,myMCTSV2
2.02503280148358E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.02503280149473E+019,myHeuristic,myMCTSV2,6,0,myHeuristic
2.02503280151457E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.0250328015336E+019,myHeuristic,myMCTSV2,0,12,myMCTSV2
2.02503280155323E+019,myHeuristic,myMCTSV2,0,6,myMCTSV2
2.0250328015733E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280159305E+019,myHeuristic,myMCTSV2,0,3,myMCTSV2
2.02503280201214E+019,myHeuristic,myMCTSV2,0,12,myMCTSV2
2.02503280203193E+019,myHeuristic,myMCTSV2_sorting,0,6,myMCTSV2_sorting
2.02503280205172E+019,myHeuristic,myMCTSV2_sorting,0,6,myMCTSV2_sorting
2.02503280207151E+019,myHeuristic,myMCTSV2_sorting,0,6,myMCTSV2_sorting
2.02503280208257E+019,myHeuristic,myMCTSV2_sorting,6,0,myHeuristic
2.02503280210205E+019,myHeuristic,myMCTSV2_sorting,0,6,myMCTSV2_sorting
2.02503280212126E+019,myHeuristic,myMCTSV2_sorting,0,12,myMCTSV2_sorting
2.02503280214045E+019,myHeuristic,myMCTSV2_sorting,0,12,myMCTSV2_sorting
2.02503280215577E+019,myHeuristic,myMCTSV2_sorting,0,12,myMCTSV2_sorting
2.02503280217505E+019,myHeuristic,myMCTSV2_sorting,0,12,myMCTSV2_sorting
2.02503280219444E+019,myHeuristic,myMCTSV2_sorting,0,9,myMCTSV2_sorting
2.02503280221394E+019,myHeuristic,myMCTSV2_sorting,0,9,myMCTSV2_sorting
2.025032802234E+019,myHeuristic,myMCTSV2_sorting,0,3,myMCTSV2_sorting
2.02503280225337E+019,myHeuristic,myMCTSV2_sorting,0,9,myMCTSV2_sorting
2.02503280227293E+019,myHeuristic,myMCTSV2_sorting,0,9,myMCTSV2_sorting
