MatchID,RedAgent,BlueAgent,RedScore,BlueScore,Winner
20250328044700529419,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328045155321569,myMCTS,myMCTSV2_rave,0,5,myMCTSV2_rave
20250328045656984416,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328050157639007,myMCTS,myMCTSV2_rave,0,13,myMCTSV2_rave
20250328050655561734,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328051156436387,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328051647742992,myMCTS,myMCTSV2_rave,0,8,myMCTSV2_rave
20250328052137301473,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328052627609686,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328053124984199,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328053619614442,myMCTS,myMCTSV2_rave,0,11,myMCTSV2_rave
20250328054111301017,myMCTS,myMCTSV2_rave,0,14,myMCTSV2_rave
20250328054608746675,myMCTS,myMCTSV2_rave,0,5,myMCTSV2_rave
20250328055101525533,myMCTS,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328055546786637,myMCTS,myMCTSV2_rave,0,15,myMCTSV2_rave
20250328060039692155,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328060528987508,myMCTS,myMCTSV2_rave,0,13,myMCTSV2_rave
20250328061031119524,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328061523648352,myMCTS,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328062025914143,myMCTS,myMCTSV2_rave,2,0,myMCTS
20250328062520475765,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328063019944877,myMCTS,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328063514794256,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328064010287525,myMCTS,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328064511299259,myMCTS,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328065001990446,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328065457854627,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328065953235785,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328070439639528,myMCTS,myMCTSV2_rave,0,11,myMCTSV2_rave
20250328070941564942,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328071439416473,myMCTS,myMCTSV2_rave,0,8,myMCTSV2_rave
20250328071932918906,myMCTS,myMCTSV2_rave,0,13,myMCTSV2_rave
20250328072419303999,myMCTS,myMCTSV2_rave,0,15,myMCTSV2_rave
20250328072912184306,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328073403487748,myMCTS,myMCTSV2_rave,0,11,myMCTSV2_rave
20250328073901366952,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328074403768036,myMCTS,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328074858392077,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328075353549421,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328075848869743,myMCTS,myMCTSV2_rave,0,8,myMCTSV2_rave
20250328080343494706,myMCTS,myMCTSV2_rave,0,2,myMCTSV2_rave
20250328080841849953,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328081337467704,myMCTS,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328081823039204,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328082238571108,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328082733439424,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328083137638481,myMCTS,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328083657269641,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328084202546840,myMCTS,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328084704788562,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328085202736482,myMCTS,myMCTSV2_rave,0,8,myMCTSV2_rave
20250328085601914839,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328090051446668,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328090527717036,myMCTS,myMCTSV2_rave,0,15,myMCTSV2_rave
20250328091026691257,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328091517058562,myMCTS,myMCTSV2_rave,0,13,myMCTSV2_rave
20250328092005470713,myMCTS,myMCTSV2_rave,0,11,myMCTSV2_rave
20250328092510894668,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328093007129835,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328093508828562,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328094003995627,myMCTS,myMCTSV2_rave,0,15,myMCTSV2_rave
20250328094457357582,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328094948418095,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328095442797866,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328095947025472,myMCTS,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328100447778414,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328100942314052,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328101442979737,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328101938180343,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328102434399219,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328102922493877,myMCTS,myMCTSV2_rave,0,16,myMCTSV2_rave
20250328135026989002,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328135206337670,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328135429850759,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328135630663232,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328135945115471,myHeuristic,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328140124981118,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328140349279714,myHeuristic,myMCTSV2_rave,12,0,myHeuristic
20250328140723669832,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328140857693239,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328141201771465,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328141539145840,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328141854497044,myHeuristic,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328142203842018,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328142341570401,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328142659813487,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328142802465168,myHeuristic,myMCTSV2_rave,12,0,myHeuristic
20250328142946877928,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328143316874918,myHeuristic,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328143626473398,myHeuristic,myMCTSV2_rave,0,0,DRAW
20250328143848913684,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328144024809414,myHeuristic,myMCTSV2_rave,12,0,myHeuristic
20250328144347132210,myHeuristic,myMCTSV2_rave,0,0,DRAW
20250328144654358177,myHeuristic,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328145000050627,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328145137341903,myHeuristic,myMCTSV2_rave,12,0,myHeuristic
20250328145316862879,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328145518514510,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328145721128950,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328145854413291,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328150207031418,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328150415084484,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328150552499336,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328150853880136,myHeuristic,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328151035293236,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328151349159239,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328151700912881,myHeuristic,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328152011648875,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328152131539551,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328152434577016,myHeuristic,myMCTSV2_rave,0,0,DRAW
20250328152730869381,myHeuristic,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328152911132027,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328153217050682,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328153526444969,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328153841896349,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328154018421621,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328154328670130,myHeuristic,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328154637423776,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328154941077101,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328155246653019,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328155541989168,myHeuristic,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328155856092582,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328160028244846,myHeuristic,myMCTSV2_rave,12,0,myHeuristic
20250328160314238838,myHeuristic,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328160617188360,myHeuristic,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328160927355752,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328161230520859,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328161540550477,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328161721848086,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328161920953529,myHeuristic,myMCTSV2_rave,12,0,myHeuristic
20250328162249724310,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328162428291025,myHeuristic,myMCTSV2_rave,12,0,myHeuristic
20250328162542990342,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328162919761185,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328163229099240,myHeuristic,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328163421011195,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328163627061664,myHeuristic,myMCTSV2_rave,0,0,DRAW
20250328163823395575,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328164129630414,myHeuristic,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328164449038553,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328164750823493,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328164859620142,myHeuristic,myMCTSV2_rave,18,0,myHeuristic
20250328165101890652,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328165312826365,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328165524635761,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328165916468935,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328170141422053,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328170436711832,myHeuristic,myMCTSV2_rave,0,0,DRAW
20250328170754640162,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328171249001211,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328171727113727,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328172150818404,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328172611609670,myHeuristic,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328172817129939,myHeuristic,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328173350915127,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328173820950610,myHeuristic,myMCTSV2_rave,0,4,myMCTSV2_rave
20250328174035897807,myHeuristic,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328174449311322,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328174656739279,myHeuristic,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328174902224667,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328175209817108,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328175659142375,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328180045644801,myHeuristic,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328180558191719,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328180906722163,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328181350602149,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328181839791359,myHeuristic,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328182103702536,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328182508482409,myHeuristic,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328182631429263,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
20250328182851039633,myHeuristic,myMCTSV2_rave,15,0,myHeuristic
